TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,OOP-IV: Inheritance rules for generic types (2/2),,2,,,,2023-11-25,en,
task,DSA-C-I: Doubly linked lists (3/3),,2,,,,2023-11-25,en,
task,Eng-II:  correct appraisal of Physical needs (1/1),,2,,,,2023-11-25,en,
task,OOP-C-I: Fundamental programming structures in Java (1/1),,2,,,,2023-11-25,en,
task,OOP-IV: Reflections (1/2),,2,,,,2023-11-26,en,
task,OOP-C-I:  Streams: Input– Output (1/2),,2,,,,2023-11-26,en,
task,Eng-II:  the meaning of Prosperity in detail (1/1),,2,,,,2023-11-26,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (5/5)",,2,,,,2023-11-26,en,
task,DD-C-I: Boolean Functions (3/3),,2,,,,2023-11-26,en,
task,DD-III: Flip-Flops (2/2),,2,,,,2023-11-26,en,
task,Math-IV: Groups (2/2),,2,,,,2023-11-26,en,
task,DSA-IV: Representation of graphs (2/2),,2,,,,2023-11-26,en,
task,DSA-C-I: Applications of Lists: Polynomial manipulation.  (1/2),,2,,,,2023-11-26,en,
task,Math-C-I: Proof methods and strategy (1/2),,2,,,,2023-11-26,en,
task,OOP-C-I:  Streams: Input– Output (2/2),,2,,,,2023-11-27,en,
task,DSA-IV:  Graph Traversals: Breadth-first traversal (1/2),,2,,,,2023-11-27,en,
task,DD-C-I: Canonical and Standard Forms (1/4),,2,,,,2023-11-27,en,
task,Eng-II:  Pro- grams to ensure Sanyam and Swasthya.  (1/1),,2,,,,2023-11-27,en,
task,OOP-IV: Reflections (2/2),,2,,,,2023-11-27,en,
task,Math-IV: Subgroups Homomorphisms (1/2),,2,,,,2023-11-27,en,
task,DD-III:  Analysis of Clocked Sequential Circuits (1/2),,2,,,,2023-11-27,en,
task,DD Lab: 5. Design and implement shift-registers. (1/4),,2,,,,2023-11-27,en,
task,DSA-C-I: Applications of Lists: Polynomial manipulation.  (2/2),,2,,,,2023-11-27,en,
task,Math-C-I: Proof methods and strategy (2/2),,2,,,,2023-11-27,en,
task,OOP-C-I:  String handling (1/1),,2,,,,2023-11-28,en,
task,DD-III:  Analysis of Clocked Sequential Circuits (2/2),,2,,,,2023-11-28,en,
task,Eng-III: Understanding harmony in the family : The basic unit of human interaction (1/1),,2,,,,2023-11-28,en,
task,Math-C-I: Normal forms (1/3),,2,,,,2023-11-28,en,
task,DSA-IV:  Graph Traversals: Breadth-first traversal (2/2),,2,,,,2023-11-28,en,
task,DD-C-I: Canonical and Standard Forms (2/4),,2,,,,2023-11-28,en,
task,DD Lab: 5. Design and implement shift-registers. (2/4),,2,,,,2023-11-28,en,
task,OOP-IV: Examples in Java.  (1/2),,2,,,,2023-11-28,en,
task,DSA-C-II: Stack ADT: Stack model (1/3),,2,,,,2023-11-28,en,
task,Math-IV: Subgroups Homomorphisms (2/2),,2,,,,2023-11-28,en,
task,DSA-IV: Depth-first traversal (1/2),,2,,,,2023-11-29,en,
task,DD-C-I: Canonical and Standard Forms (3/4),,2,,,,2023-11-29,en,
task,Math-IV: Normal subgroup and coset (1/2),,2,,,,2023-11-29,en,
task,DSA-C-II: Stack ADT: Stack model (2/3),,2,,,,2023-11-29,en,
task,OOP-C-I: Examples in Java.  (1/1),,2,,,,2023-11-29,en,
task,DD-III: State Reduction and Assignment (1/1),,2,,,,2023-11-29,en,
task,DD Lab: 5. Design and implement shift-registers. (3/4),,2,,,,2023-11-29,en,
task,Math-C-I: Normal forms (2/3),,2,,,,2023-11-29,en,
task,Eng-III:  understanding values in a human-to-human relationship (1/1),,2,,,,2023-11-29,en,
task,OOP-IV: Examples in Java.  (2/2),,2,,,,2023-11-29,en,
task,DSA-C-II: Stack ADT: Stack model (3/3),,2,,,,2023-11-30,en,
task,DSA-IV: Depth-first traversal (2/2),,2,,,,2023-11-30,en,
task,OOP-C-II: Inheritance: Definition (1/2),,2,,,,2023-11-30,en,
task,Math-IV: Normal subgroup and coset (2/2),,2,,,,2023-11-30,en,
task,DD Lab: 5. Design and implement shift-registers. (4/4),,2,,,,2023-11-30,en,
task,Math-C-I: Normal forms (3/3),,2,,,,2023-11-30,en,
task,DD-C-I: Canonical and Standard Forms (4/4),,2,,,,2023-11-30,en,
task,Eng-III:  Understanding Trust : The foundational value in relationship (1/2),,2,,,,2023-11-30,en,
task,OOP-V: ALGORITHMS 9 Introduction to collections (1/2),,2,,,,2023-11-30,en,
task,DD-III: Design Procedure (1/2),,2,,,,2023-11-30,en,
task,DD-C-I: Simplification of Boolean Functions using Karnaugh Map (1/4),,2,,,,2023-12-01,en,
task,DSA-C-II: Implementation of stacks (1/3),,2,,,,2023-12-01,en,
task,OOP-V: ALGORITHMS 9 Introduction to collections (2/2),,2,,,,2023-12-01,en,
task,DD-III: Design Procedure (2/2),,2,,,,2023-12-01,en,
task,Math-C-I: Applications to switching circuits.  (1/3),,2,,,,2023-12-01,en,
task,Math-IV: Lagrange’s theorem (1/2),,2,,,,2023-12-01,en,
task,Eng-III:  Understanding Trust : The foundational value in relationship (2/2),,2,,,,2023-12-01,en,
task,OOP-C-II: Inheritance: Definition (2/2),,2,,,,2023-12-01,en,
task,DD Lab: 6. Design and implement synchronous counters. (1/4),,2,,,,2023-12-01,en,
task,DSA-IV:  Topological sort (1/2),,2,,,,2023-12-01,en,
task,Math-C-I: Applications to switching circuits.  (2/3),,2,,,,2023-12-02,en,
task,DSA-C-II: Implementation of stacks (2/3),,2,,,,2023-12-02,en,
task,DD-C-I: Simplification of Boolean Functions using Karnaugh Map (2/4),,2,,,,2023-12-02,en,
task,Eng-III:  Difference between intention and competence (1/1),,2,,,,2023-12-02,en,
task,Math-IV: Lagrange’s theorem (2/2),,2,,,,2023-12-02,en,
task,DD Lab: 6. Design and implement synchronous counters. (2/4),,2,,,,2023-12-02,en,
task,DD-III: Registers and Counters (1/1),,2,,,,2023-12-02,en,
task,OOP-C-II: Types of inheritance: Single (1/1),,2,,,,2023-12-02,en,
task,DSA-IV:  Topological sort (2/2),,2,,,,2023-12-02,en,
task,OOP-V: Collection Classes and Interfaces: Array list (1/2),,2,,,,2023-12-02,en,
task,Math-IV: Definitions and examples of Rings and Fields.  (1/2),,2,,,,2023-12-03,en,
task,Eng-III:  Understanding Respect : as the right evaluation (1/1),,2,,,,2023-12-03,en,
task,OOP-C-II: Multilevel (1/1),,2,,,,2023-12-03,en,
task,Math-C-I: Applications to switching circuits.  (3/3),,2,,,,2023-12-03,en,
task,DD-III: HDL Models of Sequential Circuits.  (1/2),,2,,,,2023-12-03,en,
task,DSA-C-II: Implementation of stacks (3/3),,2,,,,2023-12-03,en,
task,DSA-IV: Shortest-Path Algorithms: Dijkstra’s algorithm (1/2),,2,,,,2023-12-03,en,
task,DD Lab: 6. Design and implement synchronous counters. (3/4),,2,,,,2023-12-03,en,
task,DD-C-I: Simplification of Boolean Functions using Karnaugh Map (3/4),,2,,,,2023-12-03,en,
task,OOP-V: Collection Classes and Interfaces: Array list (2/2),,2,,,,2023-12-03,en,
task,OOP-V: Linked list (1/2),,2,,,,2023-12-04,en,
task,Eng-III:  Difference between respect and differentiation (1/1),,2,,,,2023-12-04,en,
task,Math-IV: Definitions and examples of Rings and Fields.  (2/2),,2,,,,2023-12-04,en,
task,DD Lab: 6. Design and implement synchronous counters. (4/4),,2,,,,2023-12-04,en,
task,DSA-IV: Shortest-Path Algorithms: Dijkstra’s algorithm (2/2),,2,,,,2023-12-04,en,
task,DD-III: HDL Models of Sequential Circuits.  (2/2),,2,,,,2023-12-04,en,
task,Math-C-II: Mathematical induction (1/2),,2,,,,2023-12-04,en,
task,DD-C-I: Simplification of Boolean Functions using Karnaugh Map (4/4),,2,,,,2023-12-04,en,
task,DSA-C-II: Applications: Balancing symbols (1/2),,2,,,,2023-12-04,en,
task,OOP-C-II: Multiple (1/2),,2,,,,2023-12-04,en,
task,DSA-IV: All-pairs shortest path.  (1/2),,2,,,,2023-12-05,en,
task,OOP-C-II: Multiple (2/2),,2,,,,2023-12-05,en,
task,DD Lab: 7. Design and implement asynchronous counters. (1/5),,2,,,,2023-12-05,en,
task,Math-C-II: Mathematical induction (2/2),,2,,,,2023-12-05,en,
task,Eng-III:  the other salient values in a relationship (1/1),,2,,,,2023-12-05,en,
task,Math-V: Partial ordering (1/2),,2,,,,2023-12-05,en,
task,DSA-C-II: Applications: Balancing symbols (2/2),,2,,,,2023-12-05,en,
task,DD-C-I: Logic Gates (1/3),,2,,,,2023-12-05,en,
task,DD-IV: Analysis and Design of Asynchronous Sequential Circuits (1/2),,2,,,,2023-12-05,en,
task,OOP-V: Linked list (2/2),,2,,,,2023-12-05,en,
task,OOP-C-II: Hierarchical (1/1),,2,,,,2023-12-06,en,
task,DD-IV: Analysis and Design of Asynchronous Sequential Circuits (2/2),,2,,,,2023-12-06,en,
task,OOP-V: Queue (1/2),,2,,,,2023-12-06,en,
task,DD-C-I: Logic Gates (2/3),,2,,,,2023-12-06,en,
task,Math-V: Partial ordering (2/2),,2,,,,2023-12-06,en,
task,DSA-C-II: Infix to postfix conversion (1/3),,2,,,,2023-12-06,en,
task,Math-C-II: Strong induction (1/3),,2,,,,2023-12-06,en,
task,Eng-III:  Understanding the harmony in the society : comprehensive Human Goals (1/1),,2,,,,2023-12-06,en,
task,DD Lab: 7. Design and implement asynchronous counters. (2/5),,2,,,,2023-12-06,en,
task,DSA-IV: All-pairs shortest path.  (2/2),,2,,,,2023-12-06,en,
task,Math-C-II: Strong induction (2/3),,2,,,,2023-12-07,en,
task,Eng-III:  Visualizing a universal harmonious order in society: Undivided Society (1/1),,2,,,,2023-12-07,en,
task,DD-IV: Reduction of State and Flow Tables (1/1),,2,,,,2023-12-07,en,
task,OOP-C-II:  Subclass constructors (1/2),,2,,,,2023-12-07,en,
task,DSA-C-II: Infix to postfix conversion (2/3),,2,,,,2023-12-07,en,
task,DSA-V: Sorting: Insertion sort (1/2),,2,,,,2023-12-07,en,
task,Math-V: Posets (1/2),,2,,,,2023-12-07,en,
task,DD-C-I: Logic Gates (3/3),,2,,,,2023-12-07,en,
task,DD Lab: 7. Design and implement asynchronous counters. (3/5),,2,,,,2023-12-07,en,
task,OOP-V: Queue (2/2),,2,,,,2023-12-07,en,
task,DSA-V: Sorting: Insertion sort (2/2),,2,,,,2023-12-08,en,
task,OOP-V: Set (1/1),,2,,,,2023-12-08,en,
task,Eng-III:  Universal Order : From family to world family!  (1/1),,2,,,,2023-12-08,en,
task,DSA-C-II: Infix to postfix conversion (3/3),,2,,,,2023-12-08,en,
task,Math-C-II: Strong induction (3/3),,2,,,,2023-12-08,en,
task,DD-IV: Race-free State Assignment (1/2),,2,,,,2023-12-08,en,
task,DD Lab: 7. Design and implement asynchronous counters. (4/5),,2,,,,2023-12-08,en,
task,Math-V: Posets (2/2),,2,,,,2023-12-08,en,
task,DD-C-I: NAND and NOR Implementations.  (1/4),,2,,,,2023-12-08,en,
task,OOP-C-II:  Subclass constructors (2/2),,2,,,,2023-12-08,en,
task,DD-IV: Race-free State Assignment (2/2),,2,,,,2023-12-09,en,
task,DD Lab: 7. Design and implement asynchronous counters. (5/5),,2,,,,2023-12-09,en,
task,Eng-IV: Understanding the harmony in Nature Interconnectedness self-regulation and mutual fulfilment among the four orders of nature : recyclability (1/1),,2,,,,2023-12-09,en,
task,Math-C-II: The pigeonhole principle (1/3),,2,,,,2023-12-09,en,
task,DSA-V: Shell sort (1/2),,2,,,,2023-12-09,en,
task,OOP-V: Trees (1/2),,2,,,,2023-12-09,en,
task,Math-V: Lattices as Posets (1/2),,2,,,,2023-12-09,en,
task,DD-C-I: NAND and NOR Implementations.  (2/4),,2,,,,2023-12-09,en,
task,DSA-C-II: Evaluating postfix expressions (1/3),,2,,,,2023-12-09,en,
task,OOP-C-II: Interfaces in Java: Definition (1/1),,2,,,,2023-12-09,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (1/4),,2,,,,2023-12-10,en,
task,Math-V: Lattices as Posets (2/2),,2,,,,2023-12-10,en,
task,DSA-C-II: Evaluating postfix expressions (2/3),,2,,,,2023-12-10,en,
task,OOP-C-II: Implementation (1/1),,2,,,,2023-12-10,en,
task,Math-C-II: The pigeonhole principle (2/3),,2,,,,2023-12-10,en,
task,DD-C-I: NAND and NOR Implementations.  (3/4),,2,,,,2023-12-10,en,
task,OOP-V: Trees (2/2),,2,,,,2023-12-10,en,
task,DSA-V: Shell sort (2/2),,2,,,,2023-12-10,en,
task,DD-IV: Hazards.  (1/1),,2,,,,2023-12-10,en,
task,Eng-IV:  Understanding Existence as Coexistence of mutually interacting units in all-pervasive space (1/1),,2,,,,2023-12-10,en,
task,DD-V: RAM (1/2),,2,,,,2023-12-11,en,
task,OOP-C-II: Extending interfaces (1/2),,2,,,,2023-12-11,en,
task,DSA-V: Radix Exchange sort (1/2),,2,,,,2023-12-11,en,
task,Math-C-II: The pigeonhole principle (3/3),,2,,,,2023-12-11,en,
task,Math-V: Properties of lattices (1/2),,2,,,,2023-12-11,en,
task,OOP-V:  Iterators for collections (1/2),,2,,,,2023-12-11,en,
task,DSA-C-II: Evaluating postfix expressions (3/3),,2,,,,2023-12-11,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (2/4),,2,,,,2023-12-11,en,
task,Eng-IV:  Holistic perception of harmony at all levels of existence.  (1/1),,2,,,,2023-12-11,en,
task,DD-C-I: NAND and NOR Implementations.  (4/4),,2,,,,2023-12-11,en,
task,OOP-C-II: Extending interfaces (2/2),,2,,,,2023-12-12,en,
task,OOP-V:  Iterators for collections (2/2),,2,,,,2023-12-12,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (3/4),,2,,,,2023-12-12,en,
task,Eng-V: Natural acceptance of human values (1/1),,2,,,,2023-12-12,en,
task,DD-C-II: Combinational Circuits (1/3),,2,,,,2023-12-12,en,
task,DD-V: RAM (2/2),,2,,,,2023-12-12,en,
task,DSA-C-II: Function calls (1/2),,2,,,,2023-12-12,en,
task,DSA-V: Radix Exchange sort (2/2),,2,,,,2023-12-12,en,
task,Math-V: Properties of lattices (2/2),,2,,,,2023-12-12,en,
task,Math-C-II: Recurrence relations (1/2),,2,,,,2023-12-12,en,
task,Math-V: Lattices as algebraic systems (1/2),,2,,,,2023-12-13,en,
