TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,CO&A-IV:  Direct memory access,,2,,,,2024-04-29,en,
task,OS-III: Page replacement algorithms,,2,,,,2024-04-29,en,
task,OS-III: Allocation of Frames,,2,,,,2024-04-30,en,
task,D&AA-IV: Maximum Network Flow,,2,,,,2024-04-30,en,
task,DBMS-III:  FD: Inference rules,,2,,,,2024-05-01,en,
task,CO&A-IV:  Bus structure,,2,,,,2024-05-01,en,
task,Math-III: F test for variance. ,,2,,,,2024-05-02,en,
task,OS-III: Thrashing. ,,2,,,,2024-05-02,en,
task,DBMS-III: Minimal cover,,2,,,,2024-05-02,en,
task,DBMS-III:  ER-to-relational mapping. ,,2,,,,2024-05-03,en,
task,OSL: 8. Implement the following Memory Allocation Methods for variable sized partition: a) First Fit b) Worst,,2,,,,2024-05-03,en,
task,CO&A-IV: Bus operation,,2,,,,2024-05-04,en,
task,OS-IV: Mass Storage Structure: Overview,,2,,,,2024-05-04,en,
task,D&AA-IV: Maximum matching in bipartite graphs,,2,,,,2024-05-05,en,
task,DBMS-IV: Transaction Processing: Concepts,,2,,,,2024-05-05,en,
task,Math-IV: Completely randomized design,,2,,,,2024-05-06,en,
task,CO&A-IV: Arbitration,,2,,,,2024-05-06,en,
task,OS-IV: Disk scheduling and management,,2,,,,2024-05-06,en,
task,DBL: 6. Triggers,,2,,,,2024-05-07,en,
task,D&AA-IV:  Branch and Bound: Knapsack problem,,2,,,,2024-05-07,en,
task,DBMS-IV: ACID properties,,2,,,,2024-05-08,en,
task,OS-IV:  File System Storage: File concepts,,2,,,,2024-05-08,en,
task,Math-IV: Randomized block design,,2,,,,2024-05-09,en,
task,CO&A-IV:  Interface circuits,,2,,,,2024-05-09,en,
task,DBMS-IV: schedules,,2,,,,2024-05-09,en,
task,OS-IV: Directory and disk structure,,2,,,,2024-05-10,en,
task,DBMS-IV: serializability,,2,,,,2024-05-10,en,
task,CO&A-IV:  USB. ,,2,,,,2024-05-11,en,
task,OS-IV: Sharing and protection,,2,,,,2024-05-11,en,
task,D&AA-IV: Traveling salesman problem. ,,2,,,,2024-05-12,en,
task,Math-IV: Latin square design,,2,,,,2024-05-12,en,
task,DBMS-IV:  Concurrency control: Two-phase locking technique,,2,,,,2024-05-13,en,
task,OS-IV:  File System Implementation: File system structure,,2,,,,2024-05-13,en,
task,OSL: 9. Implement the following Page Replacement Algorithms a) FIFO b) LRU c) Optimal,,2,,,,2024-05-13,en,
task,CO&A-V: Parallel processing challenges,,2,,,,2024-05-14,en,
task,D&AA-V: Limitations of algorithm power: Lower-bound arguments,,2,,,,2024-05-14,en,
task,DBMS-IV: Timestamp Ordering,,2,,,,2024-05-15,en,
task,Math-IV: Factorial design. ,,2,,,,2024-05-15,en,
task,OS-IV: Directory structure,,2,,,,2024-05-16,en,
task,CO&A-V:  Flynn’s classification: SISD,,2,,,,2024-05-16,en,
task,DBMS-IV:  Recovery: Concepts,,2,,,,2024-05-16,en,
task,OS-IV: Allocation methods,,2,,,,2024-05-17,en,
task,DBMS-IV: Deferred update,,2,,,,2024-05-17,en,
task,D&AA-V: P,,2,,,,2024-05-18,en,
task,Math-V: Control charts for measurements (X and R charts),,2,,,,2024-05-18,en,
task,CO&A-V: MIMD,,2,,,,2024-05-19,en,
task,OS-IV: Free space management. ,,2,,,,2024-05-19,en,
task,DBMS-IV: Immediate update. ,,2,,,,2024-05-20,en,
task,DBL: 7. Database design,,2,,,,2024-05-20,en,
task,CO&A-V: SIMD,,2,,,,2024-05-20,en,
task,OS-V: Linux Vs Windows: Design principles,,2,,,,2024-05-21,en,
task,D&AA-V:  NP and NP-complete problems,,2,,,,2024-05-21,en,
task,DBMS-V: Distributed Database Concepts,,2,,,,2024-05-22,en,
task,Math-V: Control charts for attributes (p,,2,,,,2024-05-22,en,
task,OS-V: Process management,,2,,,,2024-05-23,en,
task,OSL: 10. Implement the various File Organization Techniques a) Single-level b) Hierarchical,,2,,,,2024-05-23,en,
task,DBMS-V: Data fragmentation and Replication,,2,,,,2024-05-23,en,
task,CO&A-V: SPMD and Vector Architectures,,2,,,,2024-05-24,en,
task,OS-V: Scheduling,,2,,,,2024-05-24,en,
task,DBMS-V: Allocation techniques,,2,,,,2024-05-25,en,
task,Math-V:  c and np charts),,2,,,,2024-05-25,en,
task,D&AA-V:  Coping with the Limitations of Algorithm Power: Approximation algorithms for NP-Hard problems,,2,,,,2024-05-26,en,
task,CO&A-V:  Hardware multithreading,,2,,,,2024-05-26,en,
task,OS-V: Memory management,,2,,,,2024-05-27,en,
task,DBMS-V:  Introduction to NOSQL Systems,,2,,,,2024-05-27,en,
task,Math-V: Tolerance limits,,2,,,,2024-05-27,en,
task,OS-V: File systems,,2,,,,2024-05-28,en,
task,D&AA-V: Traveling salesman problem,,2,,,,2024-05-28,en,
task,DBMS-V: The CAP Theorem,,2,,,,2024-05-29,en,
task,CO&A-V:  Multi-core processors and other shared memory multiprocessors,,2,,,,2024-05-29,en,
task,OS-V:  Mobile OS: iOS and Android,,2,,,,2024-05-30,en,
task,DBMS-V: Document-Based NOSQL Systems and MongoDB,,2,,,,2024-05-30,en,
task,Math-V: Acceptance sampling.,,2,,,,2024-05-30,en,
task,CO&A-V:  Introduction to Graphics Processing Units,,2,,,,2024-05-31,en,
task,OS-V: Introduction and architecture.,,2,,,,2024-05-31,en,
task,D&AA-V: Knapsack problem.,,2,,,,2024-06-01,en,
task,DBMS-V: Column-based NOSQL systems.,,2,,,,2024-06-01,en,
task,OSL: 11. Implement the following File Allocation Strategies a) Sequential b) Indexed c) Linked,,2,,,,2024-06-02,en,
task,DBL: 8. Implement a database application by applying database design and database programming using library,,2,,,,2024-06-02,en,
