TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,DBMS-II: Basic retrieval queries (1/1),,2,,,,2024-03-19,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (1/9),,2,,,,2024-03-19,en,
task,DBL: 3. Complex SQL Queries (3/13),,2,,,,2024-03-19,en,
task,Math-I:  and Normal distributions (1/3),,2,,,,2024-03-20,en,
task,CO&A-II:  Multiplication (3/3),,2,,,,2024-03-20,en,
task,OS-II: Interprocess communication (1/2),,2,,,,2024-03-20,en,
task,D&AA-II: Strassen’s matrix multiplication (3/4),,2,,,,2024-03-20,en,
task,DBMS-II: Insert (1/2),,2,,,,2024-03-20,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (2/9),,2,,,,2024-03-20,en,
task,DBL: 3. Complex SQL Queries (4/13),,2,,,,2024-03-20,en,
task,Math-I:  and Normal distributions (2/3),,2,,,,2024-03-21,en,
task,CO&A-II:  Division (1/2),,2,,,,2024-03-21,en,
task,OS-II: Interprocess communication (2/2),,2,,,,2024-03-21,en,
task,D&AA-II: Strassen’s matrix multiplication (4/4),,2,,,,2024-03-21,en,
task,DBMS-II: Insert (2/2),,2,,,,2024-03-21,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (3/9),,2,,,,2024-03-21,en,
task,DBL: 3. Complex SQL Queries (5/13),,2,,,,2024-03-21,en,
task,Math-I:  and Normal distributions (3/3),,2,,,,2024-03-22,en,
task,CO&A-II:  Division (2/2),,2,,,,2024-03-22,en,
task,OS-II:  Threads: Overview (1/1),,2,,,,2024-03-22,en,
task,D&AA-II:  Backtracking: Subset sum (1/3),,2,,,,2024-03-22,en,
task,DBMS-II:  delete and update commands (1/2),,2,,,,2024-03-22,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (4/9),,2,,,,2024-03-22,en,
task,DBL: 3. Complex SQL Queries (6/13),,2,,,,2024-03-22,en,
task,Math-I: Functions of random variable.  (1/3),,2,,,,2024-03-23,en,
task,CO&A-II:  Floating Point Representation: Floating point operations.  (1/3),,2,,,,2024-03-23,en,
task,OS-II: Multithreading models (1/2),,2,,,,2024-03-23,en,
task,D&AA-II:  Backtracking: Subset sum (2/3),,2,,,,2024-03-23,en,
task,DBMS-II:  delete and update commands (2/2),,2,,,,2024-03-23,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (5/9),,2,,,,2024-03-23,en,
task,DBL: 3. Complex SQL Queries (7/13),,2,,,,2024-03-23,en,
task,Math-I: Functions of random variable.  (2/3),,2,,,,2024-03-24,en,
task,CO&A-II:  Floating Point Representation: Floating point operations.  (2/3),,2,,,,2024-03-24,en,
task,OS-II: Multithreading models (2/2),,2,,,,2024-03-24,en,
task,D&AA-II:  Backtracking: Subset sum (3/3),,2,,,,2024-03-24,en,
task,DBMS-II: Schema modification (1/2),,2,,,,2024-03-24,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (6/9),,2,,,,2024-03-24,en,
task,DBL: 3. Complex SQL Queries (8/13),,2,,,,2024-03-24,en,
task,Math-I: Functions of random variable.  (3/3),,2,,,,2024-03-25,en,
task,CO&A-II:  Floating Point Representation: Floating point operations.  (3/3),,2,,,,2024-03-25,en,
task,OS-II: Thread issues (1/2),,2,,,,2024-03-25,en,
task,D&AA-II: N-queens problem (1/4),,2,,,,2024-03-25,en,
task,DBMS-II: Schema modification (2/2),,2,,,,2024-03-25,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (7/9),,2,,,,2024-03-25,en,
task,DBL: 3. Complex SQL Queries (9/13),,2,,,,2024-03-25,en,
task,Math-II: Joint distributions (1/4),,2,,,,2024-03-26,en,
task,CO&A-III: A Basic MIPS implementation: Building a datapath (1/3),,2,,,,2024-03-26,en,
task,OS-II: Thread issues (2/2),,2,,,,2024-03-26,en,
task,D&AA-II: N-queens problem (2/4),,2,,,,2024-03-26,en,
task,DBMS-II:  More SQL: dealing NULL (1/2),,2,,,,2024-03-26,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (8/9),,2,,,,2024-03-26,en,
task,DBL: 3. Complex SQL Queries (10/13),,2,,,,2024-03-26,en,
task,Math-II: Joint distributions (2/4),,2,,,,2024-03-27,en,
task,CO&A-III: A Basic MIPS implementation: Building a datapath (2/3),,2,,,,2024-03-27,en,
task,OS-II:  CPU Scheduling: FCFS (1/2),,2,,,,2024-03-27,en,
task,D&AA-II: N-queens problem (3/4),,2,,,,2024-03-27,en,
task,DBMS-II:  More SQL: dealing NULL (2/2),,2,,,,2024-03-27,en,
task,OSL: 4. Implement the various CPU Scheduling Algorithms (9/9),,2,,,,2024-03-27,en,
task,DBL: 3. Complex SQL Queries (11/13),,2,,,,2024-03-27,en,
task,Math-II: Joint distributions (3/4),,2,,,,2024-03-28,en,
task,CO&A-III: A Basic MIPS implementation: Building a datapath (3/3),,2,,,,2024-03-28,en,
task,OS-II:  CPU Scheduling: FCFS (2/2),,2,,,,2024-03-28,en,
task,D&AA-II: N-queens problem (4/4),,2,,,,2024-03-28,en,
task,DBMS-II: Tuples (1/1),,2,,,,2024-03-28,en,
task,OSL: 5. Implement Semaphores (1/10),,2,,,,2024-03-28,en,
task,DBL: 3. Complex SQL Queries (12/13),,2,,,,2024-03-28,en,
task,Math-II: Joint distributions (4/4),,2,,,,2024-03-29,en,
task,CO&A-III: Control implementation scheme (1/2),,2,,,,2024-03-29,en,
task,OS-II:  SJF (1/2),,2,,,,2024-03-29,en,
task,D&AA-II: Hamiltonian circuit problem.  (1/3),,2,,,,2024-03-29,en,
task,DBMS-II:  Set/Multiset comparisons (1/2),,2,,,,2024-03-29,en,
task,OSL: 5. Implement Semaphores (2/10),,2,,,,2024-03-29,en,
task,DBL: 3. Complex SQL Queries (13/13),,2,,,,2024-03-29,en,
task,Math-II: Marginal and conditional distributions (1/3),,2,,,,2024-03-30,en,
task,CO&A-III: Control implementation scheme (2/2),,2,,,,2024-03-30,en,
task,OS-II:  SJF (2/2),,2,,,,2024-03-30,en,
task,D&AA-II: Hamiltonian circuit problem.  (2/3),,2,,,,2024-03-30,en,
task,DBMS-II:  Set/Multiset comparisons (2/2),,2,,,,2024-03-30,en,
task,OSL: 5. Implement Semaphores (3/10),,2,,,,2024-03-30,en,
task,DBL: 4. Views (1/13),,2,,,,2024-03-30,en,
task,Math-II: Marginal and conditional distributions (2/3),,2,,,,2024-03-31,en,
task,CO&A-III:  Pipelining: Pipelined datapath and control (1/3),,2,,,,2024-03-31,en,
task,OS-II:  Priority (1/1),,2,,,,2024-03-31,en,
task,D&AA-II: Hamiltonian circuit problem.  (3/3),,2,,,,2024-03-31,en,
task,DBMS-II: Correlated nested (1/2),,2,,,,2024-03-31,en,
task,OSL: 5. Implement Semaphores (4/10),,2,,,,2024-03-31,en,
task,DBL: 4. Views (2/13),,2,,,,2024-03-31,en,
task,Math-II: Marginal and conditional distributions (3/3),,2,,,,2024-04-01,en,
task,CO&A-III:  Pipelining: Pipelined datapath and control (2/3),,2,,,,2024-04-01,en,
task,OS-II:  Round robin (1/2),,2,,,,2024-04-01,en,
task,D&AA-III: Dynamic Programming: Computing a binomial coefficient (1/4),,2,,,,2024-04-01,en,
task,DBMS-II: Correlated nested (2/2),,2,,,,2024-04-01,en,
task,OSL: 5. Implement Semaphores (5/10),,2,,,,2024-04-01,en,
task,DBL: 4. Views (3/13),,2,,,,2024-04-01,en,
task,Math-II: Covariance (1/3),,2,,,,2024-04-02,en,
task,CO&A-III:  Pipelining: Pipelined datapath and control (3/3),,2,,,,2024-04-02,en,
task,OS-II:  Round robin (2/2),,2,,,,2024-04-02,en,
task,D&AA-III: Dynamic Programming: Computing a binomial coefficient (2/4),,2,,,,2024-04-02,en,
task,DBMS-II: EXISTS function (1/2),,2,,,,2024-04-02,en,
task,OSL: 5. Implement Semaphores (6/10),,2,,,,2024-04-02,en,
task,DBL: 4. Views (4/13),,2,,,,2024-04-02,en,
task,Math-II: Covariance (2/3),,2,,,,2024-04-03,en,
task,CO&A-III: Handling data hazards & Control hazards (1/2),,2,,,,2024-04-03,en,
task,OS-II:  Rate Monotonic and EDF scheduling (1/2),,2,,,,2024-04-03,en,
task,D&AA-III: Dynamic Programming: Computing a binomial coefficient (3/4),,2,,,,2024-04-03,en,
task,DBMS-II: EXISTS function (2/2),,2,,,,2024-04-03,en,
task,OSL: 5. Implement Semaphores (7/10),,2,,,,2024-04-03,en,
task,DBL: 4. Views (5/13),,2,,,,2024-04-03,en,
task,Math-II: Covariance (3/3),,2,,,,2024-04-04,en,
task,CO&A-III: Handling data hazards & Control hazards (2/2),,2,,,,2024-04-04,en,
task,OS-II:  Rate Monotonic and EDF scheduling (2/2),,2,,,,2024-04-04,en,
task,D&AA-III: Dynamic Programming: Computing a binomial coefficient (4/4),,2,,,,2024-04-04,en,
task,DBMS-II: SQL Renaming (1/1),,2,,,,2024-04-04,en,
task,OSL: 5. Implement Semaphores (8/10),,2,,,,2024-04-04,en,
task,DBL: 4. Views (6/13),,2,,,,2024-04-04,en,
task,Math-II: Correlation and linear regression (1/3),,2,,,,2024-04-05,en,
task,CO&A-III: Exceptions (1/3),,2,,,,2024-04-05,en,
task,OS-II:  Process synchronization (1/2),,2,,,,2024-04-05,en,
task,D&AA-III: Knapsack problem and memory functions (1/3),,2,,,,2024-04-05,en,
task,DBMS-II: JOIN and Outer JOINs (1/2),,2,,,,2024-04-05,en,
task,OSL: 5. Implement Semaphores (9/10),,2,,,,2024-04-05,en,
task,DBL: 4. Views (7/13),,2,,,,2024-04-05,en,
task,Math-II: Correlation and linear regression (2/3),,2,,,,2024-04-06,en,
task,CO&A-III: Exceptions (2/3),,2,,,,2024-04-06,en,
task,OS-II:  Process synchronization (2/2),,2,,,,2024-04-06,en,
task,D&AA-III: Knapsack problem and memory functions (2/3),,2,,,,2024-04-06,en,
task,DBMS-II: JOIN and Outer JOINs (2/2),,2,,,,2024-04-06,en,
task,OSL: 5. Implement Semaphores (10/10),,2,,,,2024-04-06,en,
task,DBL: 4. Views (8/13),,2,,,,2024-04-06,en,
task,Math-II: Correlation and linear regression (3/3),,2,,,,2024-04-07,en,
task,CO&A-III: Exceptions (3/3),,2,,,,2024-04-07,en,
task,OS-II: Critical section problem (1/2),,2,,,,2024-04-07,en,
task,D&AA-III: Knapsack problem and memory functions (3/3),,2,,,,2024-04-07,en,
task,DBMS-II: Aggregate functions (1/2),,2,,,,2024-04-07,en,
task,OSL: 6. Implement Bankers Algorithm for Deadlock Avoidance (1/9),,2,,,,2024-04-07,en,
task,DBL: 4. Views (9/13),,2,,,,2024-04-07,en,
task,Math-II: Transformation of random variables (1/4),,2,,,,2024-04-08,en,
task,CO&A-III: Issues in predictive branching: Spectre and Meltdown.  (1/2),,2,,,,2024-04-08,en,
task,OS-II: Critical section problem (2/2),,2,,,,2024-04-08,en,
task,D&AA-III: Ordering of matrix multiplications (1/4),,2,,,,2024-04-08,en,
task,DBMS-II: Aggregate functions (2/2),,2,,,,2024-04-08,en,
task,OSL: 6. Implement Bankers Algorithm for Deadlock Avoidance (2/9),,2,,,,2024-04-08,en,
task,DBL: 4. Views (10/13),,2,,,,2024-04-08,en,
task,Math-II: Transformation of random variables (2/4),,2,,,,2024-04-09,en,
task,CO&A-III: Issues in predictive branching: Spectre and Meltdown.  (2/2),,2,,,,2024-04-09,en,
task,OS-II: Mutex locks (1/2),,2,,,,2024-04-09,en,
task,D&AA-III: Ordering of matrix multiplications (2/4),,2,,,,2024-04-09,en,
task,DBMS-II: Grouping.  (1/2),,2,,,,2024-04-09,en,
task,OSL: 6. Implement Bankers Algorithm for Deadlock Avoidance (3/9),,2,,,,2024-04-09,en,
task,DBL: 4. Views (11/13),,2,,,,2024-04-09,en,
task,Math-II: Transformation of random variables (3/4),,2,,,,2024-04-10,en,
task,CO&A-IV: Memory Hierarchy (1/3),,2,,,,2024-04-10,en,
task,OS-II: Mutex locks (2/2),,2,,,,2024-04-10,en,
task,D&AA-III: Ordering of matrix multiplications (3/4),,2,,,,2024-04-10,en,
