TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,DSA-I: Linked lists (1/3),,,,,,2023-09-15,en,
task,Math-I: Nested quantifiers (1/3),,,,,,2023-09-15,en,
task,DD-I: Boolean Algebra and Logic Gates (1/2),,,,,,2023-09-15,en,
task,OOP Lab: 1. Build an application using classes and objects (Eg: Electricity bill generation) (8/11),,,,,,2023-09-15,en,
task,Eng-I: Self-Exploration (2/2),,,,,,2023-09-15,en,
task,OOP-I: Inheritance (1/2),,,,,,2023-09-15,en,
task,OOP-I: Inheritance (2/2),,,,,,2023-09-16,en,
task,DSA-I: Linked lists (2/3),,,,,,2023-09-16,en,
task,DD-I: Boolean Algebra and Logic Gates (2/2),,,,,,2023-09-16,en,
task,Eng-I: meaning (1/1),,,,,,2023-09-16,en,
task,Math-I: Nested quantifiers (2/3),,,,,,2023-09-16,en,
task,OOP Lab: 1. Build an application using classes and objects (Eg: Electricity bill generation) (9/11),,,,,,2023-09-16,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (1/8)",,,,,,2023-09-16,en,
task,DD Lab: 1. Verification of Boolean Theorems using basic gates. (9/10),,,,,,2023-09-16,en,
task,DSA-I: Linked lists (3/3),,,,,,2023-09-17,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (2/8)",,,,,,2023-09-17,en,
task,DD Lab: 1. Verification of Boolean Theorems using basic gates. (10/10),,,,,,2023-09-17,en,
task,Eng-I: importance and process (1/2),,,,,,2023-09-17,en,
task,OOP Lab: 1. Build an application using classes and objects (Eg: Electricity bill generation) (10/11),,,,,,2023-09-17,en,
task,DD-I: Theorems and Properties of Boolean Algebra (1/3),,,,,,2023-09-17,en,
task,OOP-I: Poly- morphism (1/2),,,,,,2023-09-17,en,
task,Math-I: Nested quantifiers (3/3),,,,,,2023-09-17,en,
task,Math-I: Rules of inference (1/3),,,,,,2023-09-18,en,
task,Eng-I: importance and process (2/2),,,,,,2023-09-18,en,
task,DD-I: Theorems and Properties of Boolean Algebra (2/3),,,,,,2023-09-18,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (1/10)",,,,,,2023-09-18,en,
task,DSA-I: Circular linked lists (1/3),,,,,,2023-09-18,en,
task,OOP Lab: 1. Build an application using classes and objects (Eg: Electricity bill generation) (11/11),,,,,,2023-09-18,en,
task,OOP-I: Poly- morphism (2/2),,,,,,2023-09-18,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (3/8)",,,,,,2023-09-18,en,
task,Eng-I: Continuous Happiness and Prosperity (1/2),,,,,,2023-09-19,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (1/11),,,,,,2023-09-19,en,
task,OOP-I: Definition of Classes: Objects (1/2),,,,,,2023-09-19,en,
task,DSA-I: Circular linked lists (2/3),,,,,,2023-09-19,en,
task,Math-I: Rules of inference (2/3),,,,,,2023-09-19,en,
task,DD-I: Theorems and Properties of Boolean Algebra (3/3),,,,,,2023-09-19,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (2/10)",,,,,,2023-09-19,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (4/8)",,,,,,2023-09-19,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (5/8)",,,,,,2023-09-20,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (2/11),,,,,,2023-09-20,en,
task,OOP-I: Definition of Classes: Objects (2/2),,,,,,2023-09-20,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (3/10)",,,,,,2023-09-20,en,
task,DSA-I: Circular linked lists (3/3),,,,,,2023-09-20,en,
task,DD-I: Boolean Functions (1/2),,,,,,2023-09-20,en,
task,Eng-I: Continuous Happiness and Prosperity (2/2),,,,,,2023-09-20,en,
task,Math-I: Rules of inference (3/3),,,,,,2023-09-20,en,
task,OOP-I: Methods (1/1),,,,,,2023-09-21,en,
task,DD-I: Boolean Functions (2/2),,,,,,2023-09-21,en,
task,DSA-I: Doubly linked lists (1/2),,,,,,2023-09-21,en,
task,Math-I: Introduction to proofs (1/2),,,,,,2023-09-21,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (6/8)",,,,,,2023-09-21,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (4/10)",,,,,,2023-09-21,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (3/11),,,,,,2023-09-21,en,
task,Eng-I: A look at basic Human Aspirations (1/1),,,,,,2023-09-21,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (5/10)",,,,,,2023-09-22,en,
task,OOP-I: Access specifiers (1/2),,,,,,2023-09-22,en,
task,Math-I: Introduction to proofs (2/2),,,,,,2023-09-22,en,
task,DD-I: Canonical and Standard Forms (1/2),,,,,,2023-09-22,en,
task,Eng-I: Right understanding (1/2),,,,,,2023-09-22,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (4/11),,,,,,2023-09-22,en,
task,DSA-I: Doubly linked lists (2/2),,,,,,2023-09-22,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (7/8)",,,,,,2023-09-22,en,
task,OOP-I: Access specifiers (2/2),,,,,,2023-09-23,en,
task,DD-I: Canonical and Standard Forms (2/2),,,,,,2023-09-23,en,
task,Eng-I: Right understanding (2/2),,,,,,2023-09-23,en,
task,"DSA Lab: 2. Implement doubly linked list ADT (e.g Insert, delete, search, merge, reverse operations) (8/8)",,,,,,2023-09-23,en,
task,DSA-I: Applications of Lists: Polynomial manipulation.  (1/3),,,,,,2023-09-23,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (5/11),,,,,,2023-09-23,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (6/10)",,,,,,2023-09-23,en,
task,Math-I: Proof methods and strategy (1/3),,,,,,2023-09-23,en,
task,OOP-I: Static and final classes and members (1/2),,,,,,2023-09-24,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (7/10)",,,,,,2023-09-24,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (1/9)",,,,,,2023-09-24,en,
task,DD-I: Simplification of Boolean Functions using Karnaugh Map (1/3),,,,,,2023-09-24,en,
task,Eng-I: Relationship and Physical Facilities (1/1),,,,,,2023-09-24,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (6/11),,,,,,2023-09-24,en,
task,Math-I: Proof methods and strategy (2/3),,,,,,2023-09-24,en,
task,DSA-I: Applications of Lists: Polynomial manipulation.  (2/3),,,,,,2023-09-24,en,
task,Eng-I: The basic requirements (1/2),,,,,,2023-09-25,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (7/11),,,,,,2023-09-25,en,
task,OOP-I: Static and final classes and members (2/2),,,,,,2023-09-25,en,
task,DD-I: Simplification of Boolean Functions using Karnaugh Map (2/3),,,,,,2023-09-25,en,
task,DSA-I: Applications of Lists: Polynomial manipulation.  (3/3),,,,,,2023-09-25,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (2/9)",,,,,,2023-09-25,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (8/10)",,,,,,2023-09-25,en,
task,Math-I: Proof methods and strategy (3/3),,,,,,2023-09-25,en,
task,DD-I: Simplification of Boolean Functions using Karnaugh Map (3/3),,,,,,2023-09-26,en,
task,DSA-II: Stack ADT: Stack model (1/3),,,,,,2023-09-26,en,
task,Eng-I: The basic requirements (2/2),,,,,,2023-09-26,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (9/10)",,,,,,2023-09-26,en,
task,Math-I: Normal forms (1/3),,,,,,2023-09-26,en,
task,OOP-I: Object Construction and Destruction (1/2),,,,,,2023-09-26,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (3/9)",,,,,,2023-09-26,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (8/11),,,,,,2023-09-26,en,
task,DSA-II: Stack ADT: Stack model (2/3),,,,,,2023-09-27,en,
task,Math-I: Normal forms (2/3),,,,,,2023-09-27,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (4/9)",,,,,,2023-09-27,en,
task,"DD Lab: 2. Design and implementation of combinational circuits using basic gates for arbitrary functions, code
converters. (10/10)",,,,,,2023-09-27,en,
task,OOP-I: Object Construction and Destruction (2/2),,,,,,2023-09-27,en,
task,Eng-I: Understanding Happiness and Prosperity (1/2),,,,,,2023-09-27,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (9/11),,,,,,2023-09-27,en,
task,DD-I: Logic Gates (1/2),,,,,,2023-09-27,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (10/11),,,,,,2023-09-28,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (5/9)",,,,,,2023-09-28,en,
task,OOP-I: Fundamental programming structures in Java (1/2),,,,,,2023-09-28,en,
task,Math-I: Normal forms (3/3),,,,,,2023-09-28,en,
task,Eng-I: Understanding Happiness and Prosperity (2/2),,,,,,2023-09-28,en,
task,DD-I: Logic Gates (2/2),,,,,,2023-09-28,en,
task,DSA-II: Stack ADT: Stack model (3/3),,,,,,2023-09-28,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (1/10),,,,,,2023-09-28,en,
task,DSA-II: Implementation of stacks (1/2),,,,,,2023-09-29,en,
task,OOP Lab: 2. Develop an application using Inheritance (Eg: Payroll application) (11/11),,,,,,2023-09-29,en,
task,Math-I: Applications to switching circuits.  (1/2),,,,,,2023-09-29,en,
task,Eng-I: A critical appraisal of the current scenario (1/1),,,,,,2023-09-29,en,
task,OOP-I: Fundamental programming structures in Java (2/2),,,,,,2023-09-29,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (2/10),,,,,,2023-09-29,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (6/9)",,,,,,2023-09-29,en,
task,DD-I: NAND and NOR Implementations.  (1/3),,,,,,2023-09-29,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (1/11),,,,,,2023-09-30,en,
task,DD-I: NAND and NOR Implementations.  (2/3),,,,,,2023-09-30,en,
task,OOP-I: Streams: Input (1/2),,,,,,2023-09-30,en,
task,DSA-II: Implementation of stacks (2/2),,,,,,2023-09-30,en,
task,Eng-I: Method to fulfil the above human aspirations (1/2),,,,,,2023-09-30,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (3/10),,,,,,2023-09-30,en,
task,Math-I: Applications to switching circuits.  (2/2),,,,,,2023-09-30,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (7/9)",,,,,,2023-09-30,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (2/11),,,,,,2023-10-01,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (4/10),,,,,,2023-10-01,en,
task,DD-I: NAND and NOR Implementations.  (3/3),,,,,,2023-10-01,en,
task,DSA-II: Applications: Balancing symbols (1/3),,,,,,2023-10-01,en,
task,Eng-I: Method to fulfil the above human aspirations (2/2),,,,,,2023-10-01,en,
task,Math-II: Mathematical induction (1/3),,,,,,2023-10-01,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (8/9)",,,,,,2023-10-01,en,
task,OOP-I: Streams: Input (2/2),,,,,,2023-10-01,en,
task,OOP-I: Output (1/2),,,,,,2023-10-02,en,
task,Eng-I: UNDERSTANDING and living in harmony at various levels.  (1/2),,,,,,2023-10-02,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (3/11),,,,,,2023-10-02,en,
task,Math-II: Mathematical induction (2/3),,,,,,2023-10-02,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (5/10),,,,,,2023-10-02,en,
task,"DSA Lab: 3. Implementation of Stack ADT (e.g Balancing parenthesis, infix to postfix conversion, evaluation of
postfix expression) (9/9)",,,,,,2023-10-02,en,
task,DSA-II: Applications: Balancing symbols (2/3),,,,,,2023-10-02,en,
task,DD-II: Combinational Circuits (1/2),,,,,,2023-10-02,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (4/11),,,,,,2023-10-03,en,
task,Math-II: Mathematical induction (3/3),,,,,,2023-10-03,en,
task,DD-II: Combinational Circuits (2/2),,,,,,2023-10-03,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (1/8),,,,,,2023-10-03,en,
task,OOP-I: Output (2/2),,,,,,2023-10-03,en,
task,Eng-I: UNDERSTANDING and living in harmony at various levels.  (2/2),,,,,,2023-10-03,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (6/10),,,,,,2023-10-03,en,
task,DSA-II: Applications: Balancing symbols (3/3),,,,,,2023-10-03,en,
task,DD-II: Analysis and Design Procedures (1/2),,,,,,2023-10-04,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (2/8),,,,,,2023-10-04,en,
task,Math-II: Strong induction (1/3),,,,,,2023-10-04,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (5/11),,,,,,2023-10-04,en,
task,DSA-II: Infix to postfix conversion (1/3),,,,,,2023-10-04,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (7/10),,,,,,2023-10-04,en,
task,OOP-I: String handling (1/2),,,,,,2023-10-04,en,
task,Eng-II: An understanding human being as a co-existence of the sentient ‘I’ and the material ‘Body’ (1/1),,,,,,2023-10-04,en,
task,Math-II: Strong induction (2/3),,,,,,2023-10-05,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (8/10),,,,,,2023-10-05,en,
task,OOP-I: String handling (2/2),,,,,,2023-10-05,en,
task,DD-II: Analysis and Design Procedures (2/2),,,,,,2023-10-05,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (6/11),,,,,,2023-10-05,en,
task,DSA-II: Infix to postfix conversion (2/3),,,,,,2023-10-05,en,
task,Eng-II: Understanding the needs of Self (‘I’) and ‘Body’ (1/2),,,,,,2023-10-05,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (3/8),,,,,,2023-10-05,en,
task,OOP-I: Examples in Java.  (1/1),,,,,,2023-10-06,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (9/10),,,,,,2023-10-06,en,
task,DSA-II: Infix to postfix conversion (3/3),,,,,,2023-10-06,en,
task,DD-II: Binary Adder (1/3),,,,,,2023-10-06,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (4/8),,,,,,2023-10-06,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (7/11),,,,,,2023-10-06,en,
task,Eng-II: Understanding the needs of Self (‘I’) and ‘Body’ (2/2),,,,,,2023-10-06,en,
task,Math-II: Strong induction (3/3),,,,,,2023-10-06,en,
task,OOP-II: Inheritance: Definition (1/2),,,,,,2023-10-07,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (8/11),,,,,,2023-10-07,en,
task,DSA-II: Evaluating postfix expressions (1/2),,,,,,2023-10-07,en,
task,Eng-II: Sukh and Suvidha (1/1),,,,,,2023-10-07,en,
task,Math-II: The pigeonhole principle (1/2),,,,,,2023-10-07,en,
task,DD Lab: 3. Design and implement half/full adder and subtractor. (10/10),,,,,,2023-10-07,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (5/8),,,,,,2023-10-07,en,
task,DD-II: Binary Adder (2/3),,,,,,2023-10-07,en,
task,Eng-II: Understanding the Body as an instrument of ‘I’ (I being the doer (1/2),,,,,,2023-10-08,en,
task,Math-II: The pigeonhole principle (2/2),,,,,,2023-10-08,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (1/10)",,,,,,2023-10-08,en,
task,OOP-II: Inheritance: Definition (2/2),,,,,,2023-10-08,en,
task,DSA-II: Evaluating postfix expressions (2/2),,,,,,2023-10-08,en,
task,DD-II: Binary Adder (3/3),,,,,,2023-10-08,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (6/8),,,,,,2023-10-08,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (9/11),,,,,,2023-10-08,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (7/8),,,,,,2023-10-09,en,
task,Eng-II: Understanding the Body as an instrument of ‘I’ (I being the doer (2/2),,,,,,2023-10-09,en,
task,OOP-II: Types of inheritance: Single (1/2),,,,,,2023-10-09,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (10/11),,,,,,2023-10-09,en,
task,DD-II: Subtractor (1/2),,,,,,2023-10-09,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (2/10)",,,,,,2023-10-09,en,
task,Math-II: Recurrence relations (1/3),,,,,,2023-10-09,en,
task,DSA-II: Function calls (1/3),,,,,,2023-10-09,en,
task,DSA-II: Function calls (2/3),,,,,,2023-10-10,en,
task,Math-II: Recurrence relations (2/3),,,,,,2023-10-10,en,
task,Eng-II: seer and enjoyer) (1/2),,,,,,2023-10-10,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (3/10)",,,,,,2023-10-10,en,
task,OOP Lab: 3. Write a program to experiment with Polymorphism (E.g. Area of different shapes) (11/11),,,,,,2023-10-10,en,
task,OOP-II: Types of inheritance: Single (2/2),,,,,,2023-10-10,en,
task,DD-II: Subtractor (2/2),,,,,,2023-10-10,en,
task,DSA Lab: 4. Implementation of Queue ADT (e.g Simulating printer jobs) (8/8),,,,,,2023-10-10,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (1/11)",,,,,,2023-10-11,en,
task,DD-II: Decimal Adder (1/3),,,,,,2023-10-11,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (4/10)",,,,,,2023-10-11,en,
task,OOP-II: Multilevel (1/2),,,,,,2023-10-11,en,
task,DSA-II: Function calls (3/3),,,,,,2023-10-11,en,
task,Eng-II: seer and enjoyer) (2/2),,,,,,2023-10-11,en,
task,Math-II: Recurrence relations (3/3),,,,,,2023-10-11,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (1/9)",,,,,,2023-10-11,en,
task,OOP-II: Multilevel (2/2),,,,,,2023-10-12,en,
task,DSA-II: Queue ADT: Queue model (1/3),,,,,,2023-10-12,en,
task,Eng-II: Understanding the characteristics and activities of ‘I’ and harmony in ‘I’ (1/1),,,,,,2023-10-12,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (2/9)",,,,,,2023-10-12,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (2/11)",,,,,,2023-10-12,en,
task,Math-II: Partition of integers (1/3),,,,,,2023-10-12,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (5/10)",,,,,,2023-10-12,en,
task,DD-II: Decimal Adder (2/3),,,,,,2023-10-12,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (6/10)",,,,,,2023-10-13,en,
task,OOP-II: Multiple (1/2),,,,,,2023-10-13,en,
task,DD-II: Decimal Adder (3/3),,,,,,2023-10-13,en,
task,Math-II: Partition of integers (2/3),,,,,,2023-10-13,en,
task,DSA-II: Queue ADT: Queue model (2/3),,,,,,2023-10-13,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (3/9)",,,,,,2023-10-13,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (3/11)",,,,,,2023-10-13,en,
task,Eng-II: Understanding the harmony of I with the Body: Sanyam and Swasthya (1/2),,,,,,2023-10-13,en,
task,OOP-II: Multiple (2/2),,,,,,2023-10-14,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (4/11)",,,,,,2023-10-14,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (7/10)",,,,,,2023-10-14,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (4/9)",,,,,,2023-10-14,en,
task,DD-II: Binary Multiplier (1/2),,,,,,2023-10-14,en,
task,Eng-II: Understanding the harmony of I with the Body: Sanyam and Swasthya (2/2),,,,,,2023-10-14,en,
task,Math-II: Partition of integers (3/3),,,,,,2023-10-14,en,
task,DSA-II: Queue ADT: Queue model (3/3),,,,,,2023-10-14,en,
task,DD-II: Binary Multiplier (2/2),,,,,,2023-10-15,en,
task,OOP-II: Hierarchical (1/2),,,,,,2023-10-15,en,
task,DSA-II: Array implementation of queues (1/2),,,,,,2023-10-15,en,
task,Math-II: Solving linear recurrence relations using generating functions (1/2),,,,,,2023-10-15,en,
